"Metier","OT_CRU","OT_REST","TBB_ALL"
"Area fished (10^3 km^2)",170.997259895372,571.408771699727,25.8657657575716
"Intensity (indicator 1)",2.28612638640152,2.04281542710984,0.318519189029998
"Aggregation of fishing pressure, smallest prop of grid cells with 90% effort (indicator 4)",0.289212121212121,0.49714937286203,0.483965014577259
"average impact (indicator 6)",0.138555037936626,0.15109026237767,0.0583559871822742
"Landings 10^3 tonnes",24.8364308300305,104.031606776824,17.1552242920976
"Value 10^6 euro",42.6428711423798,159.120774165819,27.4273878758243
"Average impact/landings ratio (10^-2)",0.557870166147606,0.145234959892333,0.340164524745708
"Average impact/value ratio (10^-2)",0.324919580283434,0.0949531971357929,0.212765384171752
