"Metier","OT_CRU","OT_REST","TBB_ALL"
"Area fished (10^3 km^2)",66.8931792597733,711.373670246812,144.747241514844
"Intensity (indicator 1)",0.844661851705189,1.7307568729365,0.735354834433595
"Aggregation of fishing pressure, smallest prop of grid cells with 90% effort (indicator 4)",0.352662211683552,0.459415106248685,0.470168855534709
"average impact (indicator 6)",0.0655433546792626,0.134505302528785,0.118035862375043
"Landings 10^3 tonnes",7.70910293835596,573.450916356285,103.597743976684
"Value 10^6 euro",15.9681581675906,257.046431439936,295.065815553614
"Average impact/landings ratio (10^-2)",0.850207283562883,0.0234554167919782,0.113936711210245
"Average impact/value ratio (10^-2)",0.410462834795132,0.0523272397812745,0.0400032318733974
