"Metier","OT_CRU","OT_REST","TBB_ALL"
"Area fished (10^3 km^2)",189.814756256091,575.713328792802,26.3773902012726
"Intensity (indicator 1)",2.42218434217383,2.06076743945866,0.326868390467331
"Aggregation of fishing pressure, smallest prop of grid cells with 90% effort (indicator 4)",0.275981524249423,0.489458842486907,0.474572127139364
"average impact (indicator 6)",0.144585901922572,0.153763774250056,0.0591774168655863
"Landings 10^3 tonnes",29.0808521358827,105.33392289305,17.3701667402653
"Value 10^6 euro",106.287548331882,244.095259718857,61.16948488315
"Average impact/landings ratio (10^-2)",0.497185918923498,0.145977449644763,0.340684218812988
"Average impact/value ratio (10^-2)",0.136032775420789,0.0629933471166778,0.0967433630978436
