"Metier","OT_CRU","OT_REST","TBB_ALL"
"Area fished (10^3 km^2)",80.4848428111057,707.185739396129,156.046366926373
"Intensity (indicator 1)",0.89401351046242,1.82598591303974,0.74460007249918
"Aggregation of fishing pressure, smallest prop of grid cells with 90% effort (indicator 4)",0.347974900171135,0.469358775238518,0.452494271108761
"average impact (indicator 6)",0.0692979862233311,0.142150296864737,0.118764617185438
"Landings 10^3 tonnes",10.841357082934,348.642265329167,104.128840607114
"Value 10^6 euro",44.3851631044091,378.955864327799,368.622319172561
"Average impact/landings ratio (10^-2)",0.639200292852792,0.0407725370676235,0.114055449472971
"Average impact/value ratio (10^-2)",0.156128718194227,0.0375110429065101,0.0322185095715384
